customer_id,registered_date,first_order_date,days_to_first_order
C354470L,20-03-2022,28-03-2022,8
C235587L,28-06-2022,22-06-2022,-6
C417984L,27-12-2021,12-07-2021,-168
C127081L,22-04-2022,24-04-2022,2
C835942L,15-03-2022,03-02-2022,-40
C117258L,01-08-2022,08-03-2022,-146
C312751L,16-08-2022,08-12-2022,114
C743645L,18-08-2021,26-07-2022,342
C170801L,18-08-2021,19-08-2021,1
C714124L,26-02-2022,24-02-2022,-2
C143717L,17-07-2021,14-08-2021,28
C172503L,12-03-2022,03-11-2022,236
C625105L,24-07-2022,23-07-2022,-1
C453517L,14-08-2021,08-08-2021,-6
C389258L,07-09-2021,09-04-2021,-151
C584636L,17-11-2021,14-11-2021,-3
C762891L,10-12-2021,17-12-2021,7
C431468L,09-03-2022,03-09-2022,178
C879247L,11-05-2022,31-05-2022,20
C840180L,27-07-2021,13-07-2021,-14
C960097L,10-04-2022,16-04-2022,6
C565012L,03-08-2022,08-03-2022,-148
C963219L,05-10-2021,10-07-2021,-87
C332182L,23-01-2022,01-03-2022,37
C836769L,23-02-2022,02-11-2022,252
C805823L,16-07-2021,01-06-2022,320
C854425L,19-06-2022,19-06-2022,0
C680794L,22-11-2021,29-12-2021,37
C684117L,06-05-2022,07-02-2022,-88
C385951L,25-09-2021,23-11-2021,59
C379178L,12-07-2021,07-05-2021,-66
C565719L,21-01-2022,17-01-2022,-4
C855457L,08-03-2022,14-05-2022,67
C932170L,04-11-2021,12-08-2021,-84
C805886L,13-04-2022,23-04-2022,10
C588150L,04-06-2022,17-06-2022,13
C218121L,14-08-2021,20-03-2022,218
C415161L,22-11-2021,13-12-2021,21
C656414L,04-01-2022,26-01-2022,22
C167391L,03-08-2021,08-12-2021,127
C754752L,24-01-2022,02-07-2022,159
C422663L,14-02-2022,28-02-2022,14
C668740L,18-08-2022,08-08-2022,-10
C896131L,05-03-2022,03-01-2022,-61
C194207L,28-11-2021,11-04-2021,-231
C951342L,16-08-2021,08-04-2021,-130
C604713L,09-07-2022,18-07-2022,9
C217246L,04-08-2022,08-06-2022,-57
C795421L,26-05-2022,05-05-2022,-21
C794549L,12-06-2022,27-06-2022,15
C292711L,20-10-2021,31-10-2021,11
C577176L,01-06-2022,19-06-2022,18
C211296L,10-11-2021,24-07-2022,256
C389393L,09-08-2021,18-08-2021,9
C158864L,12-11-2021,23-11-2021,11
C744990L,21-05-2022,18-06-2022,28
C445034L,18-07-2021,07-12-2021,142
C587654L,22-10-2021,22-10-2021,0
C801478L,06-11-2021,22-11-2021,16
C568309L,04-08-2021,22-08-2021,18
C864846L,08-11-2021,05-12-2022,392
C700241L,05-05-2022,06-12-2022,215
C995465L,21-12-2021,19-12-2021,-2
C417245L,26-07-2022,28-07-2022,2
C722375L,02-07-2021,23-07-2022,386
C454055L,13-05-2022,13-07-2022,61
C351295L,04-07-2021,25-07-2021,21
C485098L,02-08-2021,08-06-2021,-55
